age,monthly_income,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,brand_loyalty_score,environmental_awareness,time_pressure_level,shopping_preference,digital_engagement,online_intensity,physical_preference,online_spend_ratio,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3
79,148196,5,3.7,8,10,30,9,144490,28361,9,0,7,9,2,7,10,6,9,3,0,7.0,0.75,4.9,0.9749859983670385,False,True,False,True,False,False
74,184123,14,3.0,3,9,17,6,138159,94931,7,4,4,3,2,4,1,7,1,9,2,10.700000000000001,0.7083333333333334,1.6,0.7503584540852903,False,False,True,True,False,False
57,22176,9,0.4,1,10,2,6,48648,127841,8,1,2,9,3,9,1,7,8,5,2,12.5,0.2222222222222222,7.6,2.1936240248906524,False,True,False,False,True,False
25,106310,13,2.7,10,2,17,13,123944,72286,5,8,4,3,8,10,1,5,9,2,2,10.0,0.5483870967741935,2.3,1.1658624225150738,True,False,False,True,False,False
57,210890,9,1.6,7,8,19,3,92840,45964,6,6,4,7,8,6,8,5,6,7,2,6.999999999999999,0.8260869565217391,7.3,0.4402274160585326,True,False,False,False,True,False
61,164748,8,2.6,8,7,20,9,129731,59947,10,9,6,5,1,1,10,6,10,3,2,8.399999999999999,0.6666666666666666,6.9,0.7874463577927635,False,False,True,False,False,True
73,60177,13,3.0,7,7,34,12,3092,14249,4,3,1,3,10,10,6,8,10,6,1,10.399999999999999,0.723404255319149,11.2,0.051380903320150224,True,False,False,False,True,False
40,236368,12,3.7,4,3,41,6,6639,83905,7,2,3,8,5,3,5,4,8,2,2,10.0,0.8541666666666666,7.6,0.028087439554256268,False,True,False,True,False,False
57,125623,14,1.2,8,2,42,2,18593,75816,7,5,4,4,6,7,5,10,9,2,2,8.899999999999999,0.9333333333333333,2.2,0.14800515825001592,True,False,False,False,True,False
28,15997,4,1.3,10,2,29,4,8616,40347,8,7,1,4,10,5,10,6,4,7,2,10.4,0.8529411764705882,8.4,0.5385673209151144,False,False,True,True,False,False
63,205402,6,1.9,4,3,35,17,53559,19976,1,5,7,7,1,4,5,9,1,3,2,10.8,0.660377358490566,5.7,0.2607508166871954,False,False,True,True,False,False
25,189841,7,4.4,5,3,3,6,32805,90970,6,9,5,5,5,4,3,6,3,1,2,8.400000000000002,0.3,1.6,0.17280159290357244,True,False,False,False,False,True
46,249040,13,2.0,8,10,14,5,9863,84320,5,2,5,1,3,9,1,7,5,9,2,9.0,0.7,7.5,0.0396039206395734,True,False,False,False,True,False
47,135179,1,3.2,2,2,47,7,17033,52154,7,2,5,3,2,3,6,9,5,4,2,10.399999999999999,0.8545454545454545,10.7,0.12600236721408492,False,False,True,False,True,False
73,224725,13,2.4,10,7,6,6,27372,33330,9,4,5,7,5,4,2,1,1,3,2,12.1,0.46153846153846156,9.6,0.12180166068901685,False,True,False,False,True,False
77,135403,1,2.0,8,2,31,19,102176,58322,9,9,6,7,9,7,6,7,8,7,2,8.899999999999999,0.6078431372549019,4.9,0.7546010457593572,True,False,False,False,False,True
27,157303,4,2.7,5,6,32,10,60152,23261,3,2,4,7,7,10,9,7,6,3,2,7.8999999999999995,0.7441860465116279,11.0,0.38239332756954686,False,False,True,False,False,True
56,110287,3,3.5,5,5,12,9,15863,16086,8,0,3,4,5,7,7,3,6,7,1,10.9,0.5454545454545454,1.9,0.1438325112432903,False,False,True,False,False,True
45,134574,10,3.4,7,7,16,5,51842,104815,4,3,7,7,4,9,9,5,1,2,2,13.7,0.7272727272727273,2.5,0.38522756827048116,False,False,True,False,False,True
66,219048,4,0.9,4,7,39,17,57428,27344,5,2,6,4,5,2,3,6,2,9,2,7.1000000000000005,0.6842105263157895,11.7,0.26216965153915334,False,True,False,False,False,True
53,136509,13,2.9,3,8,37,5,7510,31647,3,5,2,1,3,5,9,2,5,2,0,8.3,0.8604651162790697,2.5,0.0550142846677899,False,False,True,False,True,False
78,100447,13,4.6,6,4,5,9,90328,4765,9,4,6,3,3,1,6,2,2,6,1,10.9,0.3333333333333333,5.9,0.899251353934374,True,False,False,True,False,False
30,124522,9,2.9,6,10,49,8,37459,88474,5,1,6,10,9,4,5,10,10,10,2,8.6,0.8448275862068966,6.8,0.3008199288484858,True,False,False,True,False,False
49,202037,2,4.0,10,5,3,7,75332,127789,7,1,2,6,10,9,8,6,8,4,2,12.2,0.2727272727272727,9.7,0.3728605509854582,False,False,True,False,False,True
53,96144,14,4.8,6,10,14,11,140066,2216,1,9,7,7,6,7,8,5,7,8,1,10.5,0.5384615384615384,11.1,1.4568204274793282,False,False,True,False,False,True
54,241273,4,2.7,7,4,7,9,53325,58169,3,1,2,9,7,4,4,5,5,3,2,11.700000000000001,0.4117647058823529,6.9,0.22101428251697242,False,False,True,False,True,False
43,207589,7,2.4,4,7,33,11,41420,20564,2,7,1,10,7,2,2,3,4,3,2,10.1,0.7333333333333333,8.1,0.19952791560287103,False,False,True,True,False,False
39,107693,2,3.1,3,3,29,17,30699,84643,10,1,1,6,7,6,4,5,8,8,2,10.8,0.6170212765957447,9.7,0.28505766337957544,True,False,False,True,False,False
21,109315,8,4.2,3,10,22,18,996,135139,10,0,5,5,4,2,3,9,1,1,2,12.600000000000001,0.5365853658536586,11.8,0.009111200556185736,True,False,False,False,True,False
48,241576,10,2.3,3,2,8,13,123429,70303,10,5,1,7,8,7,2,5,10,5,2,10.2,0.36363636363636365,7.3,0.5109302624008081,False,False,True,False,False,True
35,42387,4,1.0,2,4,23,12,93206,12237,8,4,4,3,3,10,5,4,3,9,1,6.800000000000001,0.6388888888888888,4.2,2.198877040671888,True,False,False,True,False,False
55,19090,9,3.0,6,5,43,6,24440,108575,8,2,6,5,10,4,10,8,1,9,2,7.5,0.86,2.6,1.2801843800743806,True,False,False,False,False,True
41,135846,14,3.7,1,1,7,7,137376,77690,2,3,7,3,3,8,7,7,10,5,2,8.799999999999999,0.4666666666666667,6.7,1.0112553092817655,False,True,False,False,False,True
73,171017,1,3.0,6,3,49,14,83225,128231,8,9,6,3,4,6,10,10,3,2,2,11.200000000000001,0.765625,4.4,0.4866446806768878,False,True,False,False,True,False
40,55239,7,3.1,8,8,5,8,112529,102680,6,7,3,2,6,9,3,1,7,7,2,6.3999999999999995,0.35714285714285715,6.8,2.0370926864590877,False,True,False,False,True,False
39,18743,1,2.4,6,5,24,2,58242,46773,10,1,3,3,2,10,6,1,6,8,2,4.9,0.8888888888888888,4.2,3.107234314980794,False,False,True,False,False,True
19,45924,11,2.2,2,1,12,4,84806,49632,5,4,1,10,9,3,6,7,3,4,2,8.700000000000001,0.7058823529411765,9.4,1.846619488296135,False,True,False,False,True,False
48,156268,10,4.2,7,4,33,3,106073,83100,3,4,5,6,4,4,4,6,2,3,2,12.3,0.8918918918918919,7.3,0.6787846597853701,True,False,False,False,True,False
72,145160,11,0.2,3,8,24,19,105181,29011,4,3,7,10,10,4,5,7,9,2,2,9.0,0.5454545454545454,7.9,0.724581671385565,False,False,True,True,False,False
28,106815,9,2.6,9,8,17,19,103507,82896,3,1,3,3,1,10,6,5,6,10,2,7.499999999999999,0.4594594594594595,5.9,0.96902149490713,False,False,True,False,True,False
45,120312,14,1.2,8,2,8,5,38599,72955,5,4,2,9,7,10,2,7,10,6,2,5.0,0.5714285714285714,4.5,0.32082152385860213,False,True,False,False,True,False
63,83860,12,2.5,6,9,32,7,39751,33822,10,0,6,4,2,7,3,7,8,9,2,8.0,0.8,9.7,0.4740105651017756,True,False,False,False,True,False
49,187472,10,2.8,1,10,5,2,23396,146881,10,5,4,8,4,3,6,7,5,7,2,9.0,0.625,7.2,0.12479663738244974,True,False,False,False,True,False
79,231249,12,3.2,2,1,13,3,28237,88617,5,3,1,9,9,6,6,1,4,1,2,8.6,0.7647058823529411,9.3,0.12210594594594594,False,False,True,True,False,False
22,239090,13,2.7,8,10,5,16,70947,130041,10,5,6,4,3,2,5,7,2,4,2,9.9,0.22727272727272727,8.6,0.2967363890736163,False,True,False,False,False,True
55,244602,10,4.3,6,8,17,16,86609,28966,4,7,6,2,1,1,2,6,7,6,2,13.900000000000002,0.5,2.6,0.3540798763710993,False,False,True,True,False,False
27,95399,12,2.6,1,8,42,4,41719,79232,2,5,1,4,4,4,10,10,8,6,2,9.3,0.8936170212765957,5.4,0.43730607966457025,False,False,True,False,True,False
57,63795,1,1.1,9,6,38,16,53833,37823,5,5,1,2,8,2,5,6,9,5,2,9.6,0.6909090909090909,9.6,0.8438303341902313,True,False,False,True,False,False
63,66553,3,3.8,8,1,25,11,64863,63502,9,6,4,7,10,2,4,8,5,7,2,11.2,0.6756756756756757,7.1,0.9745920605823842,False,False,True,False,True,False
41,249094,12,2.9,2,9,35,2,14207,14613,1,0,4,7,4,5,4,4,9,1,1,8.4,0.9210526315789473,2.2,0.057034464762440035,False,False,True,True,False,False
52,118976,7,1.3,10,10,35,1,13652,102031,4,9,1,3,6,5,5,9,6,7,2,9.6,0.9459459459459459,6.1,0.11474486665489969,False,True,False,False,True,False
61,170183,14,3.5,5,3,10,10,42163,149270,5,9,4,4,10,2,1,4,4,10,2,10.9,0.47619047619047616,11.0,0.2477494946645983,False,False,True,True,False,False
65,128566,13,1.8,3,1,17,5,20599,125042,9,6,2,7,6,10,6,1,8,5,2,7.8999999999999995,0.7391304347826086,8.5,0.16021996313206344,False,True,False,False,False,True
77,209155,1,3.7,1,7,14,16,8371,97726,2,7,6,7,1,3,9,3,4,7,2,10.7,0.45161290322580644,3.6,0.04002275813268565,False,True,False,False,False,True
79,134968,5,0.9,7,10,29,18,44143,36597,10,5,3,10,7,5,1,5,10,3,2,7.800000000000001,0.6041666666666666,3.8,0.3270602879179664,True,False,False,False,True,False
40,76600,6,2.3,9,5,40,12,126834,48974,7,8,5,7,5,9,4,1,5,2,2,6.6,0.7547169811320755,10.2,1.6557747287894413,False,False,True,True,False,False
34,65022,14,3.1,7,2,24,4,143547,96925,1,1,7,3,5,3,1,1,7,10,2,13.999999999999998,0.8275862068965517,7.4,2.207634221736924,False,False,True,False,False,True
18,149271,3,1.1,3,1,15,4,69128,126345,8,6,4,3,7,1,2,8,5,7,2,9.299999999999999,0.75,5.4,0.4631009164478268,False,True,False,False,False,True
72,65897,13,3.2,6,6,11,18,94408,5293,2,1,2,5,9,1,7,9,2,1,2,10.9,0.36666666666666664,11.8,1.4326383198276125,False,True,False,False,False,True
48,53038,6,3.8,3,1,13,14,132267,9495,1,7,2,10,10,2,10,1,5,2,2,9.1,0.4642857142857143,2.4,2.4937687362129752,True,False,False,True,False,False
48,138323,4,2.2,4,6,46,3,3678,123986,4,6,1,1,9,5,9,1,1,2,2,8.6,0.92,4.3,0.026589745814175413,True,False,False,False,True,False
59,201110,6,3.0,1,1,12,5,144305,36845,9,3,5,3,7,4,6,8,7,9,2,6.8,0.6666666666666666,3.5,0.7175390704635748,False,True,False,False,False,True
74,135278,6,1.5,2,7,38,2,33852,70275,4,7,3,9,3,10,9,3,5,2,2,9.1,0.926829268292683,1.2,0.2502383962034019,False,False,True,True,False,False
72,126054,4,6.0,1,7,29,10,36826,99047,5,4,4,8,5,8,4,2,7,10,2,13.399999999999999,0.725,11.0,0.29214231882908254,True,False,False,True,False,False
59,22897,1,2.5,10,10,35,18,10691,128820,2,0,4,4,9,10,5,10,1,1,2,9.1,0.6481481481481481,11.8,0.4668966721984453,False,False,True,False,False,True
70,79541,3,2.9,2,4,45,3,96061,86070,10,3,1,4,2,6,5,5,2,6,2,9.4,0.9183673469387755,3.3,1.2076764476628699,False,False,True,False,False,True
73,121968,11,2.2,4,7,15,6,119164,137585,10,3,2,3,7,4,4,2,1,9,2,8.3,0.6818181818181818,3.6,0.9770023530569243,False,True,False,True,False,False
51,29892,10,1.6,6,8,0,2,117187,10848,2,0,5,7,7,6,7,7,5,7,1,7.3999999999999995,0.0,5.2,3.9202154350516842,False,True,False,False,False,True
26,154343,7,3.8,8,8,40,4,68223,25750,9,9,3,10,1,6,5,5,1,6,1,9.0,0.8888888888888888,4.4,0.4420191261079148,False,True,False,False,False,True
39,249534,2,0.0,10,3,28,15,145949,114511,6,2,2,8,5,9,4,9,8,6,2,4.3,0.6363636363636364,3.5,0.5848838840242852,False,False,True,True,False,False
30,39815,4,0.1,9,8,26,18,112584,84092,6,5,3,8,10,8,2,10,2,4,2,5.499999999999999,0.5777777777777777,7.8,2.8276069921639544,True,False,False,False,True,False
42,60612,6,2.9,10,3,12,17,61582,89738,8,8,3,5,8,7,3,6,1,9,2,7.8999999999999995,0.4,5.7,1.0159866695263393,False,True,False,False,False,True
65,179429,5,2.0,7,5,16,2,135981,93992,3,5,5,1,1,1,6,8,8,6,2,10.7,0.8421052631578947,1.2,0.7578498578832971,True,False,False,False,False,True
35,221160,14,3.6,4,1,27,4,97962,74916,6,1,6,9,2,3,3,10,5,2,2,8.5,0.84375,8.4,0.44294428041110323,False,False,True,True,False,False
68,31267,6,1.8,7,7,19,6,114639,141721,7,1,7,6,4,10,5,2,7,4,2,4.4,0.7307692307692307,3.6,3.666336190354356,False,False,True,False,False,True
29,33268,5,0.3,1,10,4,6,132395,53622,1,9,6,9,2,7,4,2,6,10,2,7.8999999999999995,0.36363636363636365,10.6,3.9795304938531366,False,False,True,False,True,False
57,129463,9,2.4,10,8,23,2,51338,107102,1,0,2,3,1,10,10,10,6,10,2,10.4,0.8846153846153846,10.2,0.3965426682320954,True,False,False,False,False,True
34,160335,11,2.2,6,4,8,8,56009,15250,6,3,5,10,1,10,2,9,10,10,2,10.500000000000002,0.47058823529411764,9.8,0.34932267238798526,False,False,True,True,False,False
32,217007,12,1.1,1,7,32,7,12011,101281,6,0,1,5,2,10,6,4,4,10,2,8.1,0.8,9.7,0.0553481899284819,False,False,True,False,True,False
59,110347,13,3.5,8,7,33,17,103296,77794,8,6,7,10,10,7,2,3,10,2,2,7.9,0.6470588235294118,5.7,0.9360930873237394,True,False,False,False,True,False
32,205732,2,3.0,4,6,45,9,110236,111362,2,8,1,9,3,9,5,9,6,9,2,8.0,0.8181818181818182,8.9,0.5358206996446851,True,False,False,False,False,True
32,211599,4,1.2,8,5,26,19,44114,48452,9,7,6,7,2,9,2,9,3,10,2,8.9,0.5652173913043478,10.9,0.20847826086956522,False,True,False,True,False,False
72,209451,1,0.5,8,10,36,7,20939,88541,10,6,1,3,9,10,9,4,9,3,2,10.4,0.8181818181818182,6.7,0.09997039894582052,True,False,False,False,False,True
56,109542,12,3.0,2,4,32,7,132996,116996,7,1,7,8,9,10,4,2,3,3,2,7.1000000000000005,0.8,1.7,1.21409857316305,True,False,False,False,False,True
30,187343,13,1.3,6,5,47,16,83611,128013,1,1,3,7,5,1,3,4,5,8,2,8.2,0.734375,3.6,0.4462966521479204,True,False,False,False,True,False
34,81612,7,1.3,10,7,37,16,20709,131137,3,2,2,5,4,8,10,10,4,9,2,6.9,0.6851851851851852,5.6,0.25374633943121805,False,False,True,True,False,False
49,153307,1,2.4,4,8,28,3,61443,130592,5,7,4,5,7,7,3,10,10,5,2,7.6000000000000005,0.875,9.3,0.40078143345422285,False,False,True,True,False,False
26,103757,6,2.6,3,4,37,5,104624,139657,8,1,4,9,2,2,7,8,1,7,2,9.1,0.8604651162790697,3.5,1.0083463443782648,False,True,False,False,True,False
57,162489,10,3.2,9,5,34,18,67265,50870,7,9,1,7,8,1,7,5,10,10,2,9.4,0.6415094339622641,5.8,0.41396393624223027,True,False,False,False,True,False
37,113075,10,3.9,10,6,19,0,4020,138946,2,1,1,9,10,7,3,8,4,8,2,6.5,0.95,3.0,0.03555131062294386,False,True,False,False,True,False
43,49609,13,1.9,9,9,18,3,16774,35347,7,3,4,7,4,10,6,6,5,1,2,9.200000000000001,0.8181818181818182,10.3,0.3381173150574481,True,False,False,False,False,True
44,117785,9,3.3,2,10,4,10,66924,3375,7,5,6,5,9,8,3,7,4,8,1,11.0,0.26666666666666666,6.0,0.5681829759054556,False,False,True,True,False,False
38,179974,2,2.3,5,6,24,5,5918,54161,8,1,1,8,10,4,6,2,3,4,2,10.4,0.8,2.5,0.03288234477010696,True,False,False,False,False,True
35,38645,1,4.0,10,7,28,11,42009,88020,5,8,7,6,10,10,6,2,6,1,2,9.6,0.7,11.1,1.0870206489675516,False,False,True,False,False,True
30,208945,12,1.4,10,8,25,4,89611,141435,6,8,6,3,10,1,5,8,6,7,2,4.999999999999999,0.8333333333333334,9.4,0.4288715744737875,True,False,False,True,False,False
33,233290,11,3.2,7,3,45,13,67039,121817,4,0,1,5,3,9,7,8,6,3,2,8.700000000000001,0.7627118644067796,8.3,0.28736213570176306,False,False,True,False,False,True
26,210630,11,1.4,9,5,1,16,108516,148086,2,0,6,2,9,7,7,10,4,8,2,9.3,0.05555555555555555,9.6,0.5151948193760653,False,False,True,False,True,False
29,77233,11,1.3,8,4,14,3,44468,50503,3,9,6,10,3,1,9,2,9,1,2,7.5,0.7777777777777778,9.3,0.5757567910505735,True,False,False,False,False,True
61,126443,10,1.9,10,1,44,14,148004,104481,9,8,1,9,3,2,3,4,8,7,2,9.7,0.7457627118644068,10.4,1.170510265413938,False,True,False,False,True,False
55,169473,13,0.0,4,4,5,5,46443,39070,2,0,6,2,7,1,3,7,4,4,2,3.8,0.45454545454545453,3.5,0.2740420359465169,False,True,False,False,False,True
36,22771,3,3.8,3,2,0,12,37725,60472,8,6,1,6,5,7,8,7,7,6,2,11.599999999999998,0.0,3.2,1.6566397330054452,False,False,True,False,False,True
77,187407,6,1.4,1,4,8,11,67418,3509,8,4,3,5,5,6,3,1,1,10,2,8.3,0.4,11.1,0.35973917869034405,False,False,True,False,True,False
24,220523,13,1.9,1,2,42,9,76963,113357,6,9,7,5,3,10,5,3,2,2,2,7.3999999999999995,0.8076923076923077,10.9,0.34900056229707427,False,True,False,False,False,True
74,225506,7,1.2,9,4,15,5,126554,40067,9,5,1,2,5,10,6,3,4,7,2,9.7,0.7142857142857143,8.5,0.5611976568354863,False,True,False,True,False,False
52,213521,11,3.7,4,4,13,8,51584,67825,9,3,4,2,7,2,2,9,3,3,2,10.6,0.5909090909090909,9.8,0.24158634707430615,False,False,True,True,False,False
65,117601,8,2.8,8,3,9,15,48727,81008,7,1,2,5,7,10,1,1,5,9,2,7.1,0.36,2.5,0.41433819152735496,True,False,False,True,False,False
35,238676,4,3.2,4,5,18,7,50338,141220,3,2,7,1,2,5,4,3,2,4,2,11.7,0.6923076923076923,9.7,0.21090427649082233,True,False,False,False,False,True
33,148014,8,2.7,6,9,7,6,35848,80467,4,9,5,3,2,8,5,4,5,2,2,9.1,0.5,9.6,0.24219166976319967,False,False,True,False,True,False
72,166460,7,2.7,4,1,47,13,73067,99804,7,7,4,3,3,9,1,1,1,9,2,8.9,0.7704918032786885,5.3,0.43894365647208655,False,True,False,True,False,False
56,140224,11,2.9,2,7,11,3,138435,90719,2,1,7,2,10,3,6,4,2,1,2,7.8999999999999995,0.7333333333333333,6.3,0.9872348012123373,False,True,False,False,True,False
21,98251,8,3.7,1,10,5,2,31341,778,3,6,2,8,3,3,9,8,6,3,1,10.600000000000001,0.625,4.2,0.31898587306110815,False,False,True,True,False,False
76,72042,5,1.0,8,1,34,2,37708,74183,2,2,4,7,6,4,10,10,8,6,2,5.199999999999999,0.918918918918919,4.2,0.5234096303596463,True,False,False,True,False,False
42,68740,10,1.8,6,10,5,18,135613,20084,7,1,1,4,2,4,1,6,2,5,2,8.5,0.20833333333333334,5.8,1.9728109861654617,True,False,False,True,False,False
49,211945,7,1.1,1,1,5,9,61324,15468,4,9,4,6,7,10,1,9,10,4,2,7.299999999999999,0.3333333333333333,2.9,0.2893378502071282,False,False,True,False,False,True
79,62024,14,3.3,5,2,34,13,92646,60054,8,3,1,4,7,5,5,1,8,1,2,10.7,0.7083333333333334,2.3,1.4936880290205563,False,False,True,True,False,False
57,169522,4,3.1,3,10,43,5,43791,66128,3,8,7,6,5,7,9,3,7,7,2,7.300000000000001,0.8775510204081632,3.5,0.25831893017466656,True,False,False,True,False,False
30,71965,13,3.4,2,6,10,11,53607,82441,10,6,7,6,2,10,8,3,8,5,2,12.0,0.45454545454545453,8.1,0.744893421893672,True,False,False,False,True,False
62,25057,1,0.0,3,9,37,11,21825,116401,9,8,5,7,9,5,7,3,10,9,2,9.0,0.7551020408163265,7.1,0.8709793279591348,False,True,False,False,True,False
34,239321,3,1.9,2,3,26,3,62200,63049,7,4,4,9,7,7,1,1,5,8,2,7.8,0.8666666666666667,7.3,0.2599008866715137,False,True,False,False,True,False
66,23983,12,0.0,10,5,25,9,77529,133758,1,0,6,10,6,2,7,6,6,10,2,6.8,0.7142857142857143,6.9,3.232530020013342,False,True,False,False,True,False
54,145469,10,5.0,2,8,27,11,103869,42056,7,2,4,1,1,8,7,8,8,2,2,12.4,0.6923076923076923,6.1,0.7140235100020623,False,False,True,False,True,False
23,34995,9,2.7,1,10,7,16,50109,43112,2,1,5,8,1,5,3,10,7,3,2,9.9,0.2916666666666667,3.6,1.43184935421191,True,False,False,True,False,False
36,129587,11,1.4,3,6,24,6,15508,11616,4,8,7,9,2,4,3,2,4,6,0,9.2,0.7741935483870968,9.6,0.11967157452850573,True,False,False,False,False,True
30,248076,4,2.3,3,3,18,9,83235,44350,8,1,3,5,6,2,2,5,7,3,2,7.8,0.6428571428571429,3.9,0.33552082619509266,False,True,False,True,False,False
74,237700,14,2.5,4,2,15,0,52302,33830,3,6,2,6,7,6,10,2,3,1,2,7.2,0.9375,6.0,0.2200327301946563,False,True,False,True,False,False
77,223753,5,5.1,3,3,49,18,82678,90846,2,4,5,3,7,1,4,1,5,3,2,12.3,0.7205882352941176,3.8,0.3695040088668806,True,False,False,False,True,False
43,53886,3,2.2,8,6,25,19,59314,122006,10,1,7,3,8,3,6,8,7,1,2,5.699999999999999,0.5555555555555556,9.9,1.1007107465622505,True,False,False,False,False,True
31,104025,12,2.7,4,5,43,4,131001,14975,4,2,7,8,3,9,3,7,9,6,1,10.4,0.8958333333333334,9.4,1.2593101724568858,True,False,False,False,False,True
48,242644,11,1.7,10,8,14,5,23454,68814,4,7,4,4,3,2,9,7,7,3,2,9.9,0.7,5.5,0.09665972923406622,False,False,True,False,True,False
71,110149,6,5.2,1,10,38,0,68678,90456,3,1,1,2,2,10,6,6,7,7,2,10.600000000000001,0.9743589743589743,2.0,0.6234952337721289,False,True,False,True,False,False
21,109020,4,4.5,2,2,11,14,10186,5712,6,4,2,8,4,9,8,4,3,6,2,13.5,0.4230769230769231,9.4,0.09343154071233982,False,True,False,True,False,False
77,17673,5,0.0,7,2,23,1,62327,103811,10,4,5,2,3,3,2,3,3,4,2,5.5,0.92,6.1,3.5264795745162387,False,True,False,False,True,False
56,180962,11,3.6,6,4,12,17,9744,89637,5,7,7,3,8,7,3,8,7,2,2,9.1,0.4,10.7,0.05384526118598829,False,False,True,False,True,False
25,92513,7,3.1,9,9,16,12,6994,19881,3,4,4,8,6,3,5,1,2,1,0,8.700000000000001,0.5517241379310345,5.2,0.07559936874419007,True,False,False,False,False,True
42,38466,12,1.5,6,5,12,1,145736,90214,10,2,3,10,6,7,4,5,1,9,2,8.9,0.8571428571428571,10.1,3.7885980190812902,True,False,False,False,False,True
30,107545,7,1.2,2,7,16,7,106149,30144,6,2,2,10,4,5,1,4,3,8,2,7.1000000000000005,0.6666666666666666,1.7,0.9870102095847358,False,False,True,False,False,True
49,65406,9,0.0,8,7,42,4,89277,141114,8,3,2,4,7,7,1,10,6,7,2,3.8,0.8936170212765957,5.4,1.3649456480193252,False,False,True,False,False,True
76,149760,2,3.3,9,6,0,14,124184,124625,4,2,6,8,4,8,10,6,9,5,2,10.6,0.0,2.4,0.8292145485139656,False,True,False,False,False,True
55,84284,14,0.7,5,6,10,12,3069,139928,7,0,4,7,2,7,3,2,2,7,2,6.7,0.43478260869565216,7.2,0.036412172984516815,False,True,False,True,False,False
55,129579,4,2.9,6,9,19,16,3287,49562,7,8,5,2,1,9,9,7,4,2,2,12.0,0.5277777777777778,11.6,0.025366568914956013,False,True,False,False,False,True
73,28665,8,1.1,4,4,30,3,137679,40593,5,7,2,10,4,9,1,2,8,4,2,8.1,0.8823529411764706,10.3,4.8028675085467105,False,True,False,False,False,True
45,248506,4,0.9,2,2,43,6,25773,39841,4,2,6,9,10,8,6,9,10,3,2,7.6000000000000005,0.86,2.6,0.10371136426740495,False,True,False,False,True,False
70,35641,12,2.6,5,7,34,1,81579,131135,7,0,5,7,1,8,9,5,8,5,2,11.299999999999999,0.9444444444444444,9.1,2.2888446215139444,True,False,False,False,True,False
47,178572,3,4.1,5,6,38,8,20001,144865,6,7,4,5,8,2,10,7,3,3,2,10.999999999999998,0.8085106382978723,9.8,0.11200461435939364,False,True,False,False,True,False
20,50797,14,1.5,1,4,5,1,56719,119818,7,0,2,1,7,1,1,2,7,9,2,9.5,0.7142857142857143,3.1,1.1165597070750817,True,False,False,True,False,False
45,230838,10,2.4,5,1,34,16,131196,84355,5,2,2,7,1,10,1,6,1,8,2,7.199999999999999,0.6666666666666666,10.6,0.5683441706124182,False,False,True,False,True,False
20,60950,6,2.6,1,4,27,17,45523,147763,8,1,2,2,7,4,2,2,3,3,2,12.3,0.6,4.7,0.7468786402191925,True,False,False,True,False,False
62,171118,3,2.4,3,6,40,5,133324,39852,5,2,1,3,8,2,10,1,4,3,2,9.6,0.8695652173913043,4.5,0.77913031282324,False,True,False,False,True,False
71,144554,12,2.9,9,3,43,17,90921,95568,7,8,7,6,5,8,4,7,9,10,2,6.8,0.7049180327868853,7.7,0.6289716716820587,False,True,False,True,False,False
51,117339,14,2.5,4,1,0,5,68639,1880,5,6,3,2,7,2,8,1,1,5,1,8.9,0.0,4.5,0.5849582410090336,False,True,False,True,False,False
33,128431,12,0.2,9,2,15,1,64877,80022,6,6,4,9,4,8,7,2,7,7,2,6.800000000000001,0.8823529411764706,2.1,0.5051466924131057,False,False,True,True,False,False
39,247275,2,4.2,6,6,48,1,120048,31788,8,8,7,4,5,3,4,7,3,2,2,11.0,0.96,6.1,0.48548180979957617,False,True,False,False,True,False
49,155710,9,3.0,1,1,44,5,45467,112810,3,8,4,8,3,2,4,6,4,4,2,4.5,0.88,10.5,0.2919960696418365,True,False,False,True,False,False
