,age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,shopping_preference_Hybrid,shopping_preference_Online,shopping_preference_Store
6739,20,221518,5.9,1,1.9,2,1,8,15,112080,47576,10,9,5,10,9,7,10,7,4,10,5,True,False,False,False,True,False,False,False,True
6740,45,147850,8.5,11,3.3,5,5,13,18,51818,108830,1,5,5,5,9,9,3,6,9,2,9,False,False,True,False,False,True,False,False,True
6741,73,60752,5.2,11,5.6,7,4,0,2,97610,109861,10,2,6,7,10,10,10,8,5,3,9,False,False,True,False,True,False,False,False,True
6742,43,231049,5.2,9,1.0,4,1,30,8,103497,74074,8,1,3,8,4,3,3,9,5,10,10,False,False,True,True,False,False,False,False,True
6743,47,85726,5.2,13,3.1,6,10,15,16,51481,101127,3,2,2,3,5,2,1,6,2,4,2,False,False,True,True,False,False,False,False,True
6744,30,226912,1.0,14,1.2,6,7,38,3,86030,27587,1,7,6,5,7,10,1,2,3,2,1,False,True,False,False,False,True,False,True,False
6745,30,173361,7.0,5,1.7,4,1,26,8,92817,50551,1,9,1,7,7,9,8,2,4,9,8,False,True,False,False,False,True,False,False,True
6746,19,59788,5.8,12,1.9,4,6,10,13,116787,8206,5,3,2,9,1,8,4,2,5,10,9,False,False,True,True,False,False,False,True,False
6747,54,19747,6.1,3,3.1,9,1,1,11,78009,45207,4,6,3,3,3,3,8,9,8,6,6,False,False,True,False,False,True,False,False,True
6748,66,220894,1.8,10,5.1,1,9,30,18,118094,4501,7,1,7,9,6,5,4,2,10,5,3,True,False,False,False,True,False,False,True,False
6749,55,15045,5.9,10,1.7,5,3,49,10,58862,116678,7,9,7,10,1,1,10,2,5,7,3,False,False,True,False,True,False,False,False,True
6750,19,241350,5.1,11,3.8,9,2,23,3,80762,102235,9,1,4,7,10,10,5,3,3,7,3,True,False,False,True,False,False,False,False,True
6751,53,22758,6.3,5,1.3,9,7,38,12,29613,104739,3,6,3,1,1,8,6,7,9,3,1,True,False,False,True,False,False,False,False,True
6752,71,140076,5.8,14,1.9,9,1,2,13,11196,98477,10,1,6,1,9,1,1,8,2,6,3,True,False,False,False,True,False,False,False,True
6753,43,169509,5.0,11,4.2,2,7,47,9,100489,63978,10,2,5,6,4,2,2,10,9,9,9,False,True,False,True,False,False,False,False,True
6754,28,165657,7.1,12,3.7,7,9,3,15,16269,17932,2,0,3,2,1,6,5,9,3,5,7,False,True,False,False,False,True,False,False,True
6755,25,244831,8.0,3,2.0,10,4,29,19,120275,102212,1,3,4,5,8,1,4,10,6,7,9,False,True,False,False,True,False,False,False,True
6756,61,155926,5.2,9,1.7,8,10,2,19,93648,143835,2,8,3,7,8,7,2,8,7,5,8,False,False,True,False,True,False,False,False,True
6757,57,198148,3.1,13,3.1,1,2,3,5,25239,7728,2,9,6,5,3,6,3,2,5,3,7,False,False,True,True,False,False,True,False,False
6758,60,71950,3.2,1,1.6,2,4,12,11,36001,27998,6,5,6,1,9,3,5,10,10,9,10,False,False,True,True,False,False,False,False,True
6759,39,163421,6.8,1,1.9,1,9,13,15,88189,73042,1,7,6,8,5,6,7,2,9,5,8,False,False,True,True,False,False,False,False,True
6760,37,242300,8.6,3,2.0,9,8,9,7,72650,45810,8,6,6,3,10,7,2,5,7,1,9,True,False,False,True,False,False,False,False,True
6761,25,167420,2.4,6,2.3,10,5,13,2,72568,36484,5,7,1,1,6,6,3,6,5,3,9,False,False,True,False,False,True,False,False,True
6762,46,180368,4.0,11,1.7,5,8,16,14,15347,138288,1,0,6,7,4,10,9,1,4,3,9,False,False,True,True,False,False,False,False,True
6763,57,247352,5.3,14,0.4,4,7,21,17,133310,29700,7,0,5,4,7,3,4,2,8,10,6,False,False,True,False,False,True,False,False,True
6764,43,34455,1.9,2,4.5,8,4,45,7,72061,73411,8,7,4,1,3,3,10,5,5,1,10,False,True,False,True,False,False,False,False,True
6765,47,224896,5.8,14,3.6,3,3,36,8,51341,116821,1,5,7,5,7,9,3,5,3,8,2,True,False,False,True,False,False,False,False,True
6766,34,200093,6.7,1,2.4,8,1,20,19,84573,58859,2,9,7,10,3,7,2,8,9,6,6,True,False,False,False,True,False,False,False,True
6767,37,217995,7.0,8,1.5,3,3,24,11,56817,108220,9,5,3,7,9,2,7,1,7,5,10,False,True,False,True,False,False,False,False,True
6768,69,246897,5.2,11,4.1,6,8,2,14,9164,112129,10,7,1,4,2,5,2,7,3,10,1,False,True,False,False,True,False,False,False,True
6769,72,185365,5.3,10,3.1,4,9,18,11,64635,17803,2,3,2,4,2,7,10,6,10,7,5,False,False,True,False,True,False,True,False,False
6770,33,245502,4.0,9,1.7,8,9,31,14,5895,147749,7,0,3,2,10,8,7,1,6,6,4,False,True,False,False,False,True,False,False,True
6771,63,103552,2.5,10,3.2,7,5,14,17,115133,112059,4,6,3,7,7,5,1,4,6,3,7,True,False,False,False,True,False,False,False,True
6772,79,61116,5.6,13,2.6,5,4,40,2,23500,44514,8,1,7,8,7,1,6,9,6,4,4,False,True,False,False,False,True,False,False,True
6773,60,135461,6.8,12,2.7,3,6,23,17,144418,120077,9,6,6,7,6,6,2,9,8,4,8,False,True,False,False,True,False,False,False,True
6774,24,55484,6.0,1,3.6,5,7,8,7,34641,3204,8,7,2,5,3,2,3,2,10,1,6,True,False,False,True,False,False,False,True,False
6775,33,176287,8.2,3,3.2,4,6,9,17,47295,97805,4,5,6,1,7,10,4,6,10,9,3,False,True,False,False,True,False,False,False,True
6776,62,96638,6.7,14,3.6,8,5,47,9,115831,145694,2,9,2,4,4,7,2,3,5,6,2,False,False,True,False,True,False,False,False,True
6777,76,149476,7.3,5,4.9,5,2,31,6,77479,30687,2,1,1,1,8,5,8,1,4,3,3,False,False,True,False,False,True,False,False,True
6778,64,183332,6.3,7,3.3,10,3,39,1,92786,82732,1,6,7,1,2,2,7,6,3,8,7,False,False,True,False,True,False,False,False,True
6779,73,115647,9.7,10,5.6,10,9,6,17,119258,83702,5,8,6,2,5,8,9,3,4,1,9,True,False,False,False,True,False,False,False,True
6780,65,80642,5.0,4,4.1,5,7,45,9,78742,136890,6,9,6,2,1,5,10,6,2,10,7,False,False,True,False,False,True,False,False,True
6781,44,226803,7.4,6,2.2,2,10,49,18,63116,66951,7,0,4,1,9,3,6,9,4,2,8,True,False,False,False,False,True,False,False,True
6782,70,61009,6.5,1,0.5,9,2,26,2,71346,112283,6,5,3,2,4,6,6,3,2,10,3,False,False,True,False,False,True,False,False,True
6783,40,238761,7.5,4,4.1,6,1,14,5,19227,149644,3,6,5,5,10,4,8,8,7,1,2,True,False,False,True,False,False,False,False,True
6784,41,143824,6.7,8,0.8,1,1,43,9,18774,20860,4,3,3,1,9,6,7,6,2,5,1,True,False,False,False,False,True,False,False,True
6785,26,44605,5.9,5,2.7,3,1,20,19,57126,110059,8,6,4,6,1,2,1,1,10,10,6,True,False,False,False,False,True,False,False,True
6786,52,125879,6.8,8,3.4,4,6,9,9,116707,111749,5,2,6,2,8,3,3,5,3,9,5,False,True,False,False,True,False,False,False,True
6787,68,199277,7.0,12,1.1,10,5,22,12,129078,94920,7,9,2,9,10,4,1,8,2,10,5,False,False,True,False,False,True,False,False,True
6788,37,183641,7.3,1,1.7,10,7,4,9,92981,4086,10,8,1,6,10,5,5,1,5,3,5,True,False,False,False,False,True,False,True,False
6789,54,135827,8.9,13,1.1,2,5,48,18,125251,124080,7,0,7,1,7,8,10,5,9,9,8,False,True,False,False,True,False,False,False,True
6790,59,20580,6.4,10,5.2,10,9,5,13,107377,40751,3,3,3,3,6,2,6,4,6,7,4,True,False,False,False,False,True,False,False,True
6791,34,129902,3.8,9,3.5,4,1,21,10,64738,108997,7,7,7,2,5,10,7,2,9,2,5,False,True,False,False,False,True,False,False,True
6792,64,20400,6.3,4,1.6,2,9,27,19,132948,126613,9,2,2,7,10,7,7,6,8,7,8,False,True,False,False,False,True,False,False,True
6793,48,185715,5.1,9,0.5,6,4,18,15,96522,35905,5,5,4,4,5,8,5,3,2,2,2,False,False,True,False,False,True,False,False,True
6794,72,242257,5.1,8,1.4,10,10,48,2,117330,44376,5,2,5,3,2,4,1,10,1,4,7,True,False,False,False,True,False,False,False,True
6795,74,111032,5.4,8,1.7,9,7,13,12,144709,33757,4,1,5,2,3,9,9,4,3,3,3,False,False,True,False,False,True,False,False,True
6796,25,142319,4.2,13,1.8,1,2,47,13,47559,55617,9,7,7,5,1,10,5,3,7,1,3,True,False,False,True,False,False,False,False,True
6797,32,232245,1.2,12,3.5,5,3,6,8,113019,69706,8,3,7,4,1,7,7,3,10,8,10,False,True,False,False,True,False,False,False,True
6798,48,121960,9.0,2,0.7,9,4,14,3,16977,58559,9,8,5,6,4,4,9,7,7,7,6,True,False,False,False,True,False,False,False,True
6799,70,54015,5.0,14,3.9,7,5,31,13,149721,7136,8,6,2,9,2,9,7,2,9,6,9,True,False,False,True,False,False,False,True,False
6800,47,86713,2.6,3,0.2,6,2,21,10,126353,119730,8,6,3,9,2,4,5,1,9,5,9,False,False,True,False,False,True,False,False,True
6801,63,218877,6.4,10,2.4,7,7,45,11,18567,3307,8,9,2,4,3,5,10,2,9,10,9,True,False,False,True,False,False,False,True,False
6802,37,161046,7.2,9,1.6,9,6,20,16,108093,53422,8,6,4,6,7,10,2,1,2,8,3,True,False,False,True,False,False,False,False,True
6803,77,160109,5.6,3,3.8,3,9,18,15,79989,75623,1,3,4,3,3,1,8,6,1,5,9,False,True,False,False,True,False,False,False,True
6804,56,230364,3.4,14,4.4,8,7,12,0,73760,30013,10,0,3,1,5,10,6,8,6,1,4,False,True,False,False,True,False,False,False,True
6805,70,162239,3.2,14,3.6,1,10,21,15,44967,43084,5,2,5,8,8,6,3,7,10,9,1,False,True,False,True,False,False,False,False,True
6806,72,103754,10.6,8,3.1,10,10,9,17,86944,61382,10,9,7,10,3,7,5,10,6,6,2,False,False,True,False,True,False,False,False,True
6807,29,236775,3.2,5,2.2,6,2,45,10,138226,55729,8,9,4,7,3,8,4,7,9,2,5,True,False,False,False,False,True,False,False,True
6808,66,58148,2.7,14,4.2,9,3,45,1,131314,40712,9,3,7,5,1,2,3,7,1,1,7,False,True,False,True,False,False,False,False,True
6809,34,218225,5.4,7,1.2,1,3,43,15,127108,109212,2,8,7,7,7,7,7,9,5,1,5,False,False,True,True,False,False,False,False,True
6810,59,167606,7.6,4,3.1,5,8,23,15,1323,119642,9,1,7,6,4,4,7,1,10,3,10,False,True,False,True,False,False,False,False,True
6811,47,237067,9.3,8,3.9,8,8,7,3,26260,93100,4,7,6,8,4,4,5,5,3,5,8,False,True,False,False,False,True,False,False,True
6812,46,137790,5.6,4,3.7,10,3,7,0,27979,113435,8,7,5,9,1,2,6,6,2,6,8,False,True,False,True,False,False,False,False,True
6813,36,101078,5.5,5,3.2,6,8,48,10,108586,122237,7,0,6,7,3,8,2,2,10,2,1,False,False,True,False,True,False,False,False,True
6814,63,71879,3.4,14,3.2,6,5,48,6,112118,51761,9,0,1,2,6,6,8,8,5,8,4,False,True,False,True,False,False,False,False,True
6815,28,134894,8.2,1,3.7,3,4,38,5,108458,82411,7,3,5,7,8,8,7,10,9,3,10,True,False,False,True,False,False,False,False,True
6816,51,80839,5.9,10,2.3,8,4,49,5,139397,90801,9,6,2,10,5,1,6,10,2,3,6,True,False,False,False,False,True,False,False,True
6817,67,44756,5.9,8,4.4,1,4,18,19,22013,98870,5,0,2,5,7,8,5,6,5,7,3,False,True,False,False,True,False,False,False,True
6818,24,158755,6.9,7,5.2,4,1,41,17,50195,25814,3,4,1,2,5,2,6,2,1,3,3,True,False,False,True,False,False,False,False,True
6819,61,195557,6.6,11,0.1,8,7,17,7,70598,92061,2,7,6,6,6,5,8,2,10,6,1,False,False,True,True,False,False,False,False,True
6820,75,244303,5.7,5,2.0,6,10,32,5,119578,143829,3,4,7,2,1,6,6,3,9,9,1,True,False,False,False,False,True,False,False,True
6821,51,157097,8.6,6,1.0,9,10,47,7,43053,51380,2,5,7,7,3,6,1,6,8,10,2,False,False,True,False,False,True,False,False,True
6822,76,232498,2.8,1,1.7,1,4,36,2,33735,102766,8,0,6,7,6,6,7,5,1,1,1,True,False,False,True,False,False,False,False,True
6823,37,164787,6.4,8,2.7,2,2,28,3,94813,131510,10,3,3,1,9,9,2,7,2,1,9,False,True,False,False,False,True,False,False,True
6824,67,216169,6.8,9,3.1,1,1,31,5,75179,144417,2,7,1,7,4,6,7,6,7,4,9,True,False,False,True,False,False,False,False,True
6825,55,244455,5.2,11,2.3,4,3,7,16,97915,107089,8,5,2,2,2,2,9,1,1,2,6,False,True,False,False,True,False,False,False,True
6826,41,248139,7.2,5,3.3,9,1,31,0,4796,76087,5,2,6,6,4,5,1,8,8,10,3,False,False,True,True,False,False,False,False,True
6827,27,107943,7.3,10,1.5,4,5,11,14,56439,75879,1,1,2,8,5,9,7,9,10,6,3,False,True,False,False,False,True,False,False,True
6828,49,233188,8.2,7,2.0,9,6,21,14,147451,74541,5,2,7,6,6,5,7,4,2,5,1,False,False,True,False,True,False,False,False,True
6829,69,221777,5.8,10,3.3,6,6,19,11,39702,86946,7,8,2,8,9,8,8,4,1,2,4,True,False,False,False,True,False,False,False,True
6830,32,163188,5.6,13,2.1,5,6,44,5,28173,51345,8,8,6,9,9,8,8,8,4,9,1,True,False,False,True,False,False,False,False,True
6831,54,51744,7.1,4,0.8,10,7,25,19,59251,909,7,3,3,2,1,10,1,5,3,6,1,True,False,False,False,True,False,False,True,False
6832,37,139697,5.6,6,5.4,4,1,16,4,75661,30254,2,3,3,1,5,10,1,4,2,3,1,False,True,False,False,False,True,False,False,True
6833,20,233651,3.0,2,3.7,10,4,41,6,7566,58353,1,1,5,2,10,5,6,2,9,9,1,False,False,True,True,False,False,False,False,True
6834,54,131072,7.7,4,2.7,2,10,33,7,100805,141763,7,6,4,3,1,4,3,3,9,2,5,False,True,False,False,False,True,False,False,True
6835,79,148196,2.3,5,3.7,8,10,30,9,144490,28361,9,0,7,9,2,7,10,4,6,9,3,False,True,False,True,False,False,True,False,False
6836,74,184123,6.8,14,3.0,3,9,17,6,138159,94931,7,4,4,3,2,4,1,1,7,1,9,False,False,True,True,False,False,False,False,True
6837,57,22176,11.1,9,0.4,1,10,2,6,48648,127841,8,1,2,9,3,9,1,7,7,8,5,False,True,False,False,True,False,False,False,True
6838,25,106310,7.1,13,2.7,10,2,17,13,123944,72286,5,8,4,3,8,10,1,1,5,9,2,True,False,False,True,False,False,False,False,True
6839,57,210890,4.6,9,1.6,7,8,19,3,92840,45964,6,6,4,7,8,6,8,7,5,6,7,True,False,False,False,True,False,False,False,True
6840,61,164748,5.1,8,2.6,8,7,20,9,129731,59947,10,9,6,5,1,1,10,6,6,10,3,False,False,True,False,False,True,False,False,True
6841,73,60177,6.7,13,3.0,7,7,34,12,3092,14249,4,3,1,3,10,10,6,10,8,10,6,True,False,False,False,True,False,False,True,False
6842,40,236368,6.0,12,3.7,4,3,41,6,6639,83905,7,2,3,8,5,3,5,7,4,8,2,False,True,False,True,False,False,False,False,True
6843,57,125623,7.5,14,1.2,8,2,42,2,18593,75816,7,5,4,4,6,7,5,2,10,9,2,True,False,False,False,True,False,False,False,True
6844,28,15997,8.9,4,1.3,10,2,29,4,8616,40347,8,7,1,4,10,5,10,8,6,4,7,False,False,True,True,False,False,False,False,True
6845,63,205402,8.6,6,1.9,4,3,35,17,53559,19976,1,5,7,7,1,4,5,4,9,1,3,False,False,True,True,False,False,False,False,True
6846,25,189841,3.7,7,4.4,5,3,3,6,32805,90970,6,9,5,5,5,4,3,1,6,3,1,True,False,False,False,False,True,False,False,True
6847,46,249040,6.0,13,2.0,8,10,14,5,9863,84320,5,2,5,1,3,9,1,7,7,5,9,True,False,False,False,True,False,False,False,True
6848,47,135179,7.0,1,3.2,2,2,47,7,17033,52154,7,2,5,3,2,3,6,10,9,5,4,False,False,True,False,True,False,False,False,True
6849,73,224725,9.0,13,2.4,10,7,6,6,27372,33330,9,4,5,7,5,4,2,9,1,1,3,False,True,False,False,True,False,False,False,True
6850,77,135403,6.7,1,2.0,8,2,31,19,102176,58322,9,9,6,7,9,7,6,3,7,8,7,True,False,False,False,False,True,False,False,True
6851,27,157303,4.6,4,2.7,5,6,32,10,60152,23261,3,2,4,7,7,10,9,10,7,6,3,False,False,True,False,False,True,False,False,True
6852,56,110287,6.9,3,3.5,5,5,12,9,15863,16086,8,0,3,4,5,7,7,1,3,6,7,False,False,True,False,False,True,False,True,False
6853,45,134574,9.6,10,3.4,7,7,16,5,51842,104815,4,3,7,7,4,9,9,2,5,1,2,False,False,True,False,False,True,False,False,True
6854,66,219048,5.5,4,0.9,4,7,39,17,57428,27344,5,2,6,4,5,2,3,10,6,2,9,False,True,False,False,False,True,False,False,True
6855,53,136509,4.6,13,2.9,3,8,37,5,7510,31647,3,5,2,1,3,5,9,2,2,5,2,False,False,True,False,True,False,True,False,False
6856,78,100447,5.9,13,4.6,6,4,5,9,90328,4765,9,4,6,3,3,1,6,5,2,2,6,True,False,False,True,False,False,False,True,False
6857,30,124522,4.7,9,2.9,6,10,49,8,37459,88474,5,1,6,10,9,4,5,6,10,10,10,True,False,False,True,False,False,False,False,True
6858,49,202037,7.7,2,4.0,10,5,3,7,75332,127789,7,1,2,6,10,9,8,9,6,8,4,False,False,True,False,False,True,False,False,True
6859,53,96144,4.7,14,4.8,6,10,14,11,140066,2216,1,9,7,7,6,7,8,10,5,7,8,False,False,True,False,False,True,False,True,False
6860,54,241273,8.6,4,2.7,7,4,7,9,53325,58169,3,1,2,9,7,4,4,6,5,5,3,False,False,True,False,True,False,False,False,True
6861,43,207589,7.0,7,2.4,4,7,33,11,41420,20564,2,7,1,10,7,2,2,7,3,4,3,False,False,True,True,False,False,False,False,True
6862,39,107693,7.4,2,3.1,3,3,29,17,30699,84643,10,1,1,6,7,6,4,8,5,8,8,True,False,False,True,False,False,False,False,True
6863,21,109315,7.4,8,4.2,3,10,22,18,996,135139,10,0,5,5,4,2,3,10,9,1,1,True,False,False,False,True,False,False,False,True
6864,48,241576,7.7,10,2.3,3,2,8,13,123429,70303,10,5,1,7,8,7,2,6,5,10,5,False,False,True,False,False,True,False,False,True
6865,35,42387,5.4,4,1.0,2,4,23,12,93206,12237,8,4,4,3,3,10,5,3,4,3,9,True,False,False,True,False,False,False,True,False
6866,55,19090,4.0,9,3.0,6,5,43,6,24440,108575,8,2,6,5,10,4,10,2,8,1,9,True,False,False,False,False,True,False,False,True
6867,41,135846,5.0,14,3.7,1,1,7,7,137376,77690,2,3,7,3,3,8,7,6,7,10,5,False,True,False,False,False,True,False,False,True
6868,73,171017,7.9,1,3.0,6,3,49,14,83225,128231,8,9,6,3,4,6,10,3,10,3,2,False,True,False,False,True,False,False,False,True
6869,40,55239,2.5,7,3.1,8,8,5,8,112529,102680,6,7,3,2,6,9,3,6,1,7,7,False,True,False,False,True,False,False,False,True
6870,39,18743,2.0,1,2.4,6,5,24,2,58242,46773,10,1,3,3,2,10,6,4,1,6,8,False,False,True,False,False,True,False,False,True
6871,19,45924,6.4,11,2.2,2,1,12,4,84806,49632,5,4,1,10,9,3,6,9,7,3,4,False,True,False,False,True,False,False,False,True
6872,48,156268,7.7,10,4.2,7,4,33,3,106073,83100,3,4,5,6,4,4,4,7,6,2,3,True,False,False,False,True,False,False,False,True
6873,72,145160,8.0,11,0.2,3,8,24,19,105181,29011,4,3,7,10,10,4,5,6,7,9,2,False,False,True,True,False,False,False,False,True
6874,28,106815,4.1,9,2.6,9,8,17,19,103507,82896,3,1,3,3,1,10,6,4,5,6,10,False,False,True,False,True,False,False,False,True
6875,45,120312,3.6,14,1.2,8,2,8,5,38599,72955,5,4,2,9,7,10,2,4,7,10,6,False,True,False,False,True,False,False,False,True
6876,63,83860,4.6,12,2.5,6,9,32,7,39751,33822,10,0,6,4,2,7,3,9,7,8,9,True,False,False,False,True,False,False,False,True
6877,49,187472,5.2,10,2.8,1,10,5,2,23396,146881,10,5,4,8,4,3,6,7,7,5,7,True,False,False,False,True,False,False,False,True
6878,79,231249,5.3,12,3.2,2,1,13,3,28237,88617,5,3,1,9,9,6,6,9,1,4,1,False,False,True,True,False,False,False,False,True
6879,22,239090,6.2,13,2.7,8,10,5,16,70947,130041,10,5,6,4,3,2,5,7,7,2,4,False,True,False,False,False,True,False,False,True
6880,55,244602,8.8,10,4.3,6,8,17,16,86609,28966,4,7,6,2,1,1,2,1,6,7,6,False,False,True,True,False,False,False,False,True
6881,27,95399,5.9,12,2.6,1,8,42,4,41719,79232,2,5,1,4,4,4,10,5,10,8,6,False,False,True,False,True,False,False,False,True
6882,57,63795,7.9,1,1.1,9,6,38,16,53833,37823,5,5,1,2,8,2,5,8,6,9,5,True,False,False,True,False,False,False,False,True
6883,63,66553,7.3,3,3.8,8,1,25,11,64863,63502,9,6,4,7,10,2,4,6,8,5,7,False,False,True,False,True,False,False,False,True
6884,41,249094,4.6,12,2.9,2,9,35,2,14207,14613,1,0,4,7,4,5,4,2,4,9,1,False,False,True,True,False,False,False,True,False
6885,52,118976,7.3,7,1.3,10,10,35,1,13652,102031,4,9,1,3,6,5,5,6,9,6,7,False,True,False,False,True,False,False,False,True
6886,61,170183,7.1,14,3.5,5,3,10,10,42163,149270,5,9,4,4,10,2,1,10,4,4,10,False,False,True,True,False,False,False,False,True
6887,65,128566,6.0,13,1.8,3,1,17,5,20599,125042,9,6,2,7,6,10,6,8,1,8,5,False,True,False,False,False,True,False,False,True
6888,77,209155,6.3,1,3.7,1,7,14,16,8371,97726,2,7,6,7,1,3,9,2,3,4,7,False,True,False,False,False,True,False,False,True
6889,79,134968,5.9,5,0.9,7,10,29,18,44143,36597,10,5,3,10,7,5,1,2,5,10,3,True,False,False,False,True,False,False,False,True
6890,40,76600,3.8,6,2.3,9,5,40,12,126834,48974,7,8,5,7,5,9,4,9,1,5,2,False,False,True,True,False,False,False,False,True
6891,34,65022,10.7,14,3.1,7,2,24,4,143547,96925,1,1,7,3,5,3,1,7,1,7,10,False,False,True,False,False,True,False,False,True
6892,18,149271,8.1,3,1.1,3,1,15,4,69128,126345,8,6,4,3,7,1,2,5,8,5,7,False,True,False,False,False,True,False,False,True
6893,72,65897,7.1,13,3.2,6,6,11,18,94408,5293,2,1,2,5,9,1,7,10,9,2,1,False,True,False,False,False,True,False,False,True
6894,48,53038,5.2,6,3.8,3,1,13,14,132267,9495,1,7,2,10,10,2,10,1,1,5,2,True,False,False,True,False,False,False,False,True
6895,48,138323,5.8,4,2.2,4,6,46,3,3678,123986,4,6,1,1,9,5,9,4,1,1,2,True,False,False,False,True,False,False,False,True
6896,59,201110,3.7,6,3.0,1,1,12,5,144305,36845,9,3,5,3,7,4,6,3,8,7,9,False,True,False,False,False,True,False,False,True
6897,74,135278,6.9,6,1.5,2,7,38,2,33852,70275,4,7,3,9,3,10,9,1,3,5,2,False,False,True,True,False,False,False,False,True
6898,72,126054,6.7,4,6.0,1,7,29,10,36826,99047,5,4,4,8,5,8,4,10,2,7,10,True,False,False,True,False,False,False,False,True
6899,59,22897,5.6,1,2.5,10,10,35,18,10691,128820,2,0,4,4,9,10,5,10,10,1,1,False,False,True,False,False,True,False,False,True
6900,70,79541,6.1,3,2.9,2,4,45,3,96061,86070,10,3,1,4,2,6,5,3,5,2,6,False,False,True,False,False,True,False,False,True
6901,73,121968,5.4,11,2.2,4,7,15,6,119164,137585,10,3,2,3,7,4,4,3,2,1,9,False,True,False,True,False,False,False,False,True
6902,51,29892,5.0,10,1.6,6,8,0,2,117187,10848,2,0,5,7,7,6,7,5,7,5,7,False,True,False,False,False,True,False,True,False
6903,26,154343,4.4,7,3.8,8,8,40,4,68223,25750,9,9,3,10,1,6,5,4,5,1,6,False,True,False,False,False,True,False,True,False
6904,39,249534,4.0,2,0.0,10,3,28,15,145949,114511,6,2,2,8,5,9,4,2,9,8,6,False,False,True,True,False,False,False,False,True
6905,30,39815,4.6,4,0.1,9,8,26,18,112584,84092,6,5,3,8,10,8,2,6,10,2,4,True,False,False,False,True,False,False,False,True
6906,42,60612,4.7,6,2.9,10,3,12,17,61582,89738,8,8,3,5,8,7,3,4,6,1,9,False,True,False,False,False,True,False,False,True
6907,65,179429,8.2,5,2.0,7,5,16,2,135981,93992,3,5,5,1,1,1,6,1,8,8,6,True,False,False,False,False,True,False,False,True
6908,35,221160,4.8,14,3.6,4,1,27,4,97962,74916,6,1,6,9,2,3,3,8,10,5,2,False,False,True,True,False,False,False,False,True
6909,68,31267,1.9,6,1.8,7,7,19,6,114639,141721,7,1,7,6,4,10,5,3,2,7,4,False,False,True,False,False,True,False,False,True
6910,29,33268,6.6,5,0.3,1,10,4,6,132395,53622,1,9,6,9,2,7,4,10,2,6,10,False,False,True,False,True,False,False,False,True
6911,57,129463,7.2,9,2.4,10,8,23,2,51338,107102,1,0,2,3,1,10,10,10,10,6,10,True,False,False,False,False,True,False,False,True
6912,34,160335,7.9,11,2.2,6,4,8,8,56009,15250,6,3,5,10,1,10,2,9,9,10,10,False,False,True,True,False,False,False,False,True
6913,32,217007,6.3,12,1.1,1,7,32,7,12011,101281,6,0,1,5,2,10,6,9,4,4,10,False,False,True,False,True,False,False,False,True
6914,59,110347,3.7,13,3.5,8,7,33,17,103296,77794,8,6,7,10,10,7,2,4,3,10,2,True,False,False,False,True,False,False,False,True
6915,32,205732,4.4,2,3.0,4,6,45,9,110236,111362,2,8,1,9,3,9,5,8,9,6,9,True,False,False,False,False,True,False,False,True
6916,32,211599,7.2,4,1.2,8,5,26,19,44114,48452,9,7,6,7,2,9,2,9,9,3,10,False,True,False,True,False,False,False,False,True
6917,72,209451,8.9,1,0.5,8,10,36,7,20939,88541,10,6,1,3,9,10,9,6,4,9,3,True,False,False,False,False,True,False,False,True
6918,56,109542,3.7,12,3.0,2,4,32,7,132996,116996,7,1,7,8,9,10,4,1,2,3,3,True,False,False,False,False,True,False,False,True
6919,30,187343,6.4,13,1.3,6,5,47,16,83611,128013,1,1,3,7,5,1,3,2,4,5,8,True,False,False,False,True,False,False,False,True
6920,34,81612,4.9,7,1.3,10,7,37,16,20709,131137,3,2,2,5,4,8,10,4,10,4,9,False,False,True,True,False,False,False,False,True
